[E 260922 00:02:08 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek. Error: Invalid expiry date. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'd2:ed:a5:12:11:ea', 'Accept': 'application/json', 'X-PrivateKey': 'MqNi8riq', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'name': 'NIFTY', 'expirydate': '29SEP26'}, Response: {'message': 'Invalid expiry date', 'errorcode': None, 'status': False, 'data': None}
[E 260922 00:02:50 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek. Error: Invalid expiry date. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'd2:ed:a5:12:11:ea', 'Accept': 'application/json', 'X-PrivateKey': 'MqNi8riq', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'name': 'NIFTY', 'expirydate': '29SEP26'}, Response: {'message': 'Invalid expiry date', 'errorcode': None, 'status': False, 'data': None}
[E 260922 00:11:41 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek. Error: Invalid expiry date. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/marketData/v1/optionGreek, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'd2:ed:a5:12:11:ea', 'Accept': 'application/json', 'X-PrivateKey': 'MqNi8riq', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'name': 'NIFTY', 'expirydate': '29SEP26'}, Response: {'message': 'Invalid expiry date', 'errorcode': None, 'status': False, 'data': None}
[E 260922 10:13:01 smartWebSocketV2:87] Invalid initialization parameters. Provide valid values for all the tokens.
[E 260922 10:13:03 smartWebSocketV2:87] Invalid initialization parameters. Provide valid values for all the tokens.
[E 260922 10:14:32 smartWebSocketV2:87] Invalid initialization parameters. Provide valid values for all the tokens.
[E 260922 10:14:34 smartWebSocketV2:87] Invalid initialization parameters. Provide valid values for all the tokens.
[E 260922 10:14:38 smartWebSocketV2:87] Invalid initialization parameters. Provide valid values for all the tokens.
[W 260922 10:15:08 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:15:32 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:15:42 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:15:42 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:15:42 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:15:42 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:15:42 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:16:01 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:17:02 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:17:18 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:18:25 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:18:36 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:18:36 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:18:36 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:18:36 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:18:36 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:19:09 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:19:15 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:19:20 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:19:20 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:19:20 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:19:20 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:19:20 smartWebSocketV2:342] Connection closed due to max retry attempts reached.
[W 260922 10:20:04 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[W 260922 10:20:34 smartWebSocketV2:318] Attempting to resubscribe/reconnect (Attempt 1)...
[I 260922 10:25:06 smartConnect:496] Search successful. Found 6320 trading symbols for the given query:
    1. exchange: NFO, tradingsymbol: NIFTY06OCT2617850PE, symboltoken: 46918
    2050. exchange: NFO, tradingsymbol: NIFTY23NOV2626200CE, symboltoken: 64505
    2051. exchange: NFO, tradingsymbol: NIFTY23NOV2626200PE, symboltoken: 64506
    2052. exchange: NFO, tradingsymbol: NIFTY23NOV2626250CE, symboltoken: 64507
    2053. exchange: NFO, tradingsymbol: NIFTY23NOV2626250PE, symboltoken: 64508
    2054. exchange: NFO, tradingsymbol: NIFTY23NOV2626300CE, symboltoken: 64509
    2055. exchange: NFO, tradingsymbol: NIFTY23NOV2626300PE, symboltoken: 64511
    2056. exchange: NFO, tradingsymbol: NIFTY23NOV2626350CE, symboltoken: 64512
    2057. exchange: NFO, tradingsymbol: NIFTY23NOV2626350PE, symboltoken: 64521
    2058. exchange: NFO, tradingsymbol: NIFTY23NOV2626400CE, symboltoken: 64522
    2059. exchange: NFO, tradingsymbol: NIFTY23NOV2626400PE, symboltoken: 64523
    2060. exchange: NFO, tradingsymbol: NIFTY23NOV2626450CE, symboltoken: 64524
    2061. exchange: NFO, tradingsymbol: NIFTY23NOV2626450PE, symboltoken: 64525
    2062. exchange: NFO, tradingsymbol: NIFTY23NOV2626500CE, symboltoken: 64526
    2063. exchange: NFO, tradingsymbol: NIFTY23NOV2626500PE, symboltoken: 64527
    2064. exchange: NFO, tradingsymbol: NIFTY23NOV2626550CE, symboltoken: 64528
    2065. exchange: NFO, tradingsymbol: NIFTY23NOV2626550PE, symboltoken: 64529
    2066. exchange: NFO, tradingsymbol: NIFTY23NOV2626600CE, symboltoken: 64530
    2067. exchange: NFO, tradingsymbol: NIFTY23NOV2626600PE, symboltoken: 64531
    2068. exchange: NFO, tradingsymbol: NIFTY23NOV2626650CE, symboltoken: 64532
    2069. exchange: NFO, tradingsymbol: NIFTY23NOV2626650PE, symboltoken: 64534
    2070. exchange: NFO, tradingsymbol: NIFTY23NOV2626700CE, symboltoken: 64535
    2071. exchange: NFO, tradingsymbol: NIFTY23NOV2626700PE, symboltoken: 64536
    2072. exchange: NFO, tradingsymbol: NIFTY23NOV2626750CE, symboltoken: 64537
    2073. exchange: NFO, tradingsymbol: NIFTY23NOV2626750PE, symboltoken: 64538
    2074. exchange: NFO, tradingsymbol: NIFTY23NOV2626800CE, symboltoken: 64539
    2075. exchange: NFO, tradingsymbol: NIFTY23NOV2626800PE, symboltoken: 64542
    2076. exchange: NFO, tradingsymbol: NIFTY23NOV2626850CE, symboltoken: 64543
    2077. exchange: NFO, tradingsymbol: NIFTY23NOV2626850PE, symboltoken: 64544
    2078. exchange: NFO, tradingsymbol: NIFTY23NOV2626900CE, symboltoken: 64545
    2079. exchange: NFO, tradingsymbol: NIFTY23NOV2626900PE, symboltoken: 64548
    2080. exchange: NFO, tradingsymbol: NIFTY23NOV2626950CE, symboltoken: 64549
    2081. exchange: NFO, tradingsymbol: NIFTY23NOV2626950PE, symboltoken: 64550
    2082. exchange: NFO, tradingsymbol: NIFTY23NOV2627000CE, symboltoken: 64551
    2083. exchange: NFO, tradingsymbol: NIFTY23NOV2627000PE, symboltoken: 64552
    2084. exchange: NFO, tradingsymbol: NIFTY23NOV2627050CE, symboltoken: 64553
    2085. exchange: NFO, tradingsymbol: NIFTY23NOV2627050PE, symboltoken: 64554
    2086. exchange: NFO, tradingsymbol: NIFTY23NOV2627100CE, symboltoken: 64555
    2087. exchange: NFO, tradingsymbol: NIFTY23NOV2627100PE, symboltoken: 64556
    2088. exchange: NFO, tradingsymbol: NIFTY23NOV2627150CE, symboltoken: 64557
    2089. exchange: NFO, tradingsymbol: NIFTY23NOV2627150PE, symboltoken: 64558
    2090. exchange: NFO, tradingsymbol: NIFTY23NOV2627200CE, symboltoken: 64559
    2091. exchange: NFO, tradingsymbol: NIFTY23NOV2627200PE, symboltoken: 64560
    2092. exchange: NFO, tradingsymbol: NIFTY23NOV2627250CE, symboltoken: 64561
    2093. exchange: NFO, tradingsymbol: NIFTY23NOV2627250PE, symboltoken: 64562
    2094. exchange: NFO, tradingsymbol: NIFTY23NOV2627300CE, symboltoken: 64563
    2095. exchange: NFO, tradingsymbol: NIFTY23NOV2627300PE, symboltoken: 64564
    2096. exchange: NFO, tradingsymbol: NIFTY23NOV2627350CE, symboltoken: 64565
    2097. exchange: NFO, tradingsymbol: NIFTY23NOV2627350PE, symboltoken: 64566
    2098. exchange: NFO, tradingsymbol: NIFTY23NOV2627400CE, symboltoken: 64567
    2099. exchange: NFO, tradingsymbol: NIFTY23NOV2627400PE, symboltoken: 64568
    2100. exchange: NFO, tradingsymbol: NIFTY23NOV2627450CE, symboltoken: 64569
    2101. exchange: NFO, tradingsymbol: NIFTY23NOV2627450PE, symboltoken: 64570
    2102. exchange: NFO, tradingsymbol: NIFTY23NOV2627500CE, symboltoken: 64571
    2103. exchange: NFO, tradingsymbol: NIFTY23NOV2627500PE, symboltoken: 64572
    2104. exchange: NFO, tradingsymbol: NIFTY23NOV2627550CE, symboltoken: 64573
    2105. exchange: NFO, tradingsymbol: NIFTY23NOV2627550PE, symboltoken: 64574
    2106. exchange: NFO, tradingsymbol: NIFTY23NOV2627600CE, symboltoken: 64575
    2107. exchange: NFO, tradingsymbol: NIFTY23NOV2627600PE, symboltoken: 64576
    2108. exchange: NFO, tradingsymbol: NIFTY23NOV2627650CE, symboltoken: 64577
    2109. exchange: NFO, tradingsymbol: NIFTY23NOV2627650PE, symboltoken: 64578
    2110. exchange: NFO, tradingsymbol: NIFTY23NOV2627700CE, symboltoken: 64579
    2111. exchange: NFO, tradingsymbol: NIFTY23NOV2627700PE, symboltoken: 64580
    2112. exchange: NFO, tradingsymbol: NIFTY23NOV2627750CE, symboltoken: 64581
    2113. exchange: NFO, tradingsymbol: NIFTY23NOV2627750PE, symboltoken: 64582
    2114. exchange: NFO, tradingsymbol: NIFTY23NOV2627800CE, symboltoken: 64583
    2115. exchange: NFO, tradingsymbol: NIFTY23NOV2627800PE, symboltoken: 64584
    2116. exchange: NFO, tradingsymbol: NIFTY23NOV2627850CE, symboltoken: 64585
    2117. exchange: NFO, tradingsymbol: NIFTY23NOV2627850PE, symboltoken: 64586
    2118. exchange: NFO, tradingsymbol: NIFTY23NOV2627900CE, symboltoken: 64587
    2119. exchange: NFO, tradingsymbol: NIFTY23NOV2627900PE, symboltoken: 64588
    2120. exchange: NFO, tradingsymbol: NIFTY23NOV2627950CE, symboltoken: 64589
    2121. exchange: NFO, tradingsymbol: NIFTY23NOV2627950PE, symboltoken: 64590
    2122. exchange: NFO, tradingsymbol: NIFTY23NOV2628000CE, symboltoken: 64591
    2123. exchange: NFO, tradingsymbol: NIFTY23NOV2628000PE, symboltoken: 64592
    2124. exchange: NFO, tradingsymbol: NIFTY23NOV2628050CE, symboltoken: 64593
    2125. exchange: NFO, tradingsymbol: NIFTY23NOV2628050PE, symboltoken: 64594
    2126. exchange: NFO, tradingsymbol: NIFTY23NOV2628100CE, symboltoken: 64595
    2127. exchange: NFO, tradingsymbol: NIFTY23NOV2628100PE, symboltoken: 64596
    2128. exchange: NFO, tradingsymbol: NIFTY23NOV2628150CE, symboltoken: 64597
    2129. exchange: NFO, tradingsymbol: NIFTY23NOV2628150PE, symboltoken: 64598
    2130. exchange: NFO, tradingsymbol: NIFTY23NOV2628200CE, symboltoken: 64599
    2131. exchange: NFO, tradingsymbol: NIFTY23NOV2628200PE, symboltoken: 64600
    2132. exchange: NFO, tradingsymbol: NIFTY23NOV2628250CE, symboltoken: 64601
    2133. exchange: NFO, tradingsymbol: NIFTY23NOV2628250PE, symboltoken: 64602
    2134. exchange: NFO, tradingsymbol: NIFTY23NOV2628300CE, symboltoken: 64603
    2135. exchange: NFO, tradingsymbol: NIFTY23NOV2628300PE, symboltoken: 64604
    2136. exchange: NFO, tradingsymbol: NIFTY23NOV2628350CE, symboltoken: 64605
    2137. exchange: NFO, tradingsymbol: NIFTY23NOV2628350PE, symboltoken: 64606
    2138. exchange: NFO, tradingsymbol: NIFTY23NOV2628400CE, symboltoken: 64607
    2139. exchange: NFO, tradingsymbol: NIFTY23NOV2628400PE, symboltoken: 64609
    2140. exchange: NFO, tradingsymbol: NIFTY23NOV2628450CE, symboltoken: 64610
    2141. exchange: NFO, tradingsymbol: NIFTY23NOV2628450PE, symboltoken: 64611
    2142. exchange: NFO, tradingsymbol: NIFTY23NOV2628500CE, symboltoken: 64612
    2143. exchange: NFO, tradingsymbol: NIFTY23NOV2628500PE, symboltoken: 64614
    2144. exchange: NFO, tradingsymbol: NIFTY23NOV2628550CE, symboltoken: 64615
    2145. exchange: NFO, tradingsymbol: NIFTY23NOV2628550PE, symboltoken: 64616
    2146. exchange: NFO, tradingsymbol: NIFTY23NOV2628600CE, symboltoken: 64617
    2147. exchange: NFO, tradingsymbol: NIFTY23NOV2628600PE, symboltoken: 64618
    2148. exchange: NFO, tradingsymbol: NIFTY23NOV2628650CE, symboltoken: 64619
    2149. exchange: NFO, tradingsymbol: NIFTY23NOV2628650PE, symboltoken: 64620
    2150. exchange: NFO, tradingsymbol: NIFTY23NOV2628700CE, symboltoken: 64621
    2151. exchange: NFO, tradingsymbol: NIFTY23NOV2628700PE, symboltoken: 64623
    2152. exchange: NFO, tradingsymbol: NIFTY23NOV2628750CE, symboltoken: 64625
    2153. exchange: NFO, tradingsymbol: NIFTY23NOV2628750PE, symboltoken: 64626
    2154. exchange: NFO, tradingsymbol: NIFTY23NOV2628800CE, symboltoken: 64627
    2155. exchange: NFO, tradingsymbol: NIFTY23NOV2628800PE, symboltoken: 64628
    2156. exchange: NFO, tradingsymbol: NIFTY23NOV2628850CE, symboltoken: 64629
    2157. exchange: NFO, tradingsymbol: NIFTY23NOV2628850PE, symboltoken: 64630
    2158. exchange: NFO, tradingsymbol: NIFTY23NOV2628900CE, symboltoken: 64631
    2159. exchange: NFO, tradingsymbol: NIFTY23NOV2628900PE, symboltoken: 64632
    2160. exchange: NFO, tradingsymbol: NIFTY23NOV2628950CE, symboltoken: 64633
    2161. exchange: NFO, tradingsymbol: NIFTY23NOV2628950PE, symboltoken: 64634
    2162. exchange: NFO, tradingsymbol: NIFTY23NOV2629000CE, symboltoken: 64635
    2163. exchange: NFO, tradingsymbol: NIFTY23NOV2629000PE, symboltoken: 64636
    2164. exchange: NFO, tradingsymbol: NIFTY23NOV2629050CE, symboltoken: 64637
    2165. exchange: NFO, tradingsymbol: NIFTY23NOV2629050PE, symboltoken: 64638
    2166. exchange: NFO, tradingsymbol: NIFTY23NOV2629100CE, symboltoken: 64639
    2167. exchange: NFO, tradingsymbol: NIFTY23NOV2629100PE, symboltoken: 64640
    2168. exchange: NFO, tradingsymbol: NIFTY23NOV2629150CE, symboltoken: 64641
    2169. exchange: NFO, tradingsymbol: NIFTY23NOV2629150PE, symboltoken: 64642
    2170. exchange: NFO, tradingsymbol: NIFTY23NOV2629200CE, symboltoken: 64643
    2171. exchange: NFO, tradingsymbol: NIFTY23NOV2629200PE, symboltoken: 64644
    2172. exchange: NFO, tradingsymbol: NIFTY23NOV2629250CE, symboltoken: 64645
    2173. exchange: NFO, tradingsymbol: NIFTY23NOV2629250PE, symboltoken: 64646
    2174. exchange: NFO, tradingsymbol: NIFTY23NOV2629300CE, symboltoken: 64647
    2175. exchange: NFO, tradingsymbol: NIFTY23NOV2629300PE, symboltoken: 64648
    2176. exchange: NFO, tradingsymbol: NIFTY23NOV2629350CE, symboltoken: 64649
    2177. exchange: NFO, tradingsymbol: NIFTY23NOV2629350PE, symboltoken: 64650
    2178. exchange: NFO, tradingsymbol: NIFTY23NOV2629400CE, symboltoken: 64651
    2179. exchange: NFO, tradingsymbol: NIFTY23NOV2629400PE, symboltoken: 64652
    2180. exchange: NFO, tradingsymbol: NIFTY23NOV2629450CE, symboltoken: 64659
    2181. exchange: NFO, tradingsymbol: NIFTY23NOV2629450PE, symboltoken: 64660
    2182. exchange: NFO, tradingsymbol: NIFTY23NOV2629500CE, symboltoken: 64661
    2183. exchange: NFO, tradingsymbol: NIFTY23NOV2629500PE, symboltoken: 64662
    2184. exchange: NFO, tradingsymbol: NIFTY23NOV2629550CE, symboltoken: 64663
    2185. exchange: NFO, tradingsymbol: NIFTY23NOV2629550PE, symboltoken: 64664
    2186. exchange: NFO, tradingsymbol: NIFTY23NOV2629600CE, symboltoken: 64665
    2187. exchange: NFO, tradingsymbol: NIFTY23NOV2629600PE, symboltoken: 64666
    2188. exchange: NFO, tradingsymbol: NIFTY23NOV26FUT, symboltoken: 61471
    2189. exchange: NFO, tradingsymbol: NIFTY24DEC2910500CE, symboltoken: 55592
    2190. exchange: NFO, tradingsymbol: NIFTY24DEC2910500PE, symboltoken: 55595
    2191. exchange: NFO, tradingsymbol: NIFTY24DEC2912000CE, symboltoken: 61348
    2192. exchange: NFO, tradingsymbol: NIFTY24DEC2912000PE, symboltoken: 61349
    2193. exchange: NFO, tradingsymbol: NIFTY24DEC2913500CE, symboltoken: 55596
    2194. exchange: NFO, tradingsymbol: NIFTY24DEC2913500PE, symboltoken: 55597
    2195. exchange: NFO, tradingsymbol: NIFTY24DEC2915000CE, symboltoken: 61374
    2196. exchange: NFO, tradingsymbol: NIFTY24DEC2915000PE, symboltoken: 61375
    2197. exchange: NFO, tradingsymbol: NIFTY24DEC291500CE, symboltoken: 43886
    2198. exchange: NFO, tradingsymbol: NIFTY24DEC291500PE, symboltoken: 43889
    2199. exchange: NFO, tradingsymbol: NIFTY24DEC2916500CE, symboltoken: 55598
    2200. exchange: NFO, tradingsymbol: NIFTY24DEC2916500PE, symboltoken: 55599
    2201. exchange: NFO, tradingsymbol: NIFTY24DEC2918000CE, symboltoken: 61390
    2202. exchange: NFO, tradingsymbol: NIFTY24DEC2918000PE, symboltoken: 61391
    2203. exchange: NFO, tradingsymbol: NIFTY24DEC2919500CE, symboltoken: 55600
    2204. exchange: NFO, tradingsymbol: NIFTY24DEC2919500PE, symboltoken: 55601
    2205. exchange: NFO, tradingsymbol: NIFTY24DEC2921000CE, symboltoken: 61659
    2206. exchange: NFO, tradingsymbol: NIFTY24DEC2921000PE, symboltoken: 61660
    2207. exchange: NFO, tradingsymbol: NIFTY24DEC2922500CE, symboltoken: 55602
    2208. exchange: NFO, tradingsymbol: NIFTY24DEC2923000PE, symboltoken: 61747
    2209. exchange: NFO, tradingsymbol: NIFTY24DEC2924000CE, symboltoken: 61748
    2210. exchange: NFO, tradingsymbol: NIFTY24DEC2924000PE, symboltoken: 61749
    2211. exchange: NFO, tradingsymbol: NIFTY24DEC2925000PE, symboltoken: 61773
    2212. exchange: NFO, tradingsymbol: NIFTY24DEC2925500CE, symboltoken: 55604
    2213. exchange: NFO, tradingsymbol: NIFTY24DEC2925500PE, symboltoken: 55605
    2214. exchange: NFO, tradingsymbol: NIFTY24DEC2926000PE, symboltoken: 61779
    2215. exchange: NFO, tradingsymbol: NIFTY24DEC2927000CE, symboltoken: 61794
    2216. exchange: NFO, tradingsymbol: NIFTY24DEC2927000PE, symboltoken: 61795
    2217. exchange: NFO, tradingsymbol: NIFTY24DEC2928500CE, symboltoken: 55606
    2218. exchange: NFO, tradingsymbol: NIFTY24DEC2928500PE, symboltoken: 55607
    2219. exchange: NFO, tradingsymbol: NIFTY24DEC2930000CE, symboltoken: 61932
    2220. exchange: NFO, tradingsymbol: NIFTY24DEC2930000PE, symboltoken: 61933
    2221. exchange: NFO, tradingsymbol: NIFTY24DEC293000CE, symboltoken: 55584
    2222. exchange: NFO, tradingsymbol: NIFTY24DEC293000PE, symboltoken: 55585
    2223. exchange: NFO, tradingsymbol: NIFTY24DEC2931500CE, symboltoken: 55608
    2224. exchange: NFO, tradingsymbol: NIFTY24DEC2931500PE, symboltoken: 55609
    2225. exchange: NFO, tradingsymbol: NIFTY24DEC2933000CE, symboltoken: 62006
    2226. exchange: NFO, tradingsymbol: NIFTY24DEC2933000PE, symboltoken: 62007
    2227. exchange: NFO, tradingsymbol: NIFTY24DEC2934500CE, symboltoken: 55610
    2228. exchange: NFO, tradingsymbol: NIFTY24DEC2934500PE, symboltoken: 55611
    2229. exchange: NFO, tradingsymbol: NIFTY24DEC2936000CE, symboltoken: 62026
    2230. exchange: NFO, tradingsymbol: NIFTY24DEC2936000PE, symboltoken: 62027
    2231. exchange: NFO, tradingsymbol: NIFTY24DEC2937500CE, symboltoken: 55612
    2232. exchange: NFO, tradingsymbol: NIFTY24DEC2937500PE, symboltoken: 55615
    2233. exchange: NFO, tradingsymbol: NIFTY24DEC2939000CE, symboltoken: 62046
    2234. exchange: NFO, tradingsymbol: NIFTY24DEC2939000PE, symboltoken: 62047
    2235. exchange: NFO, tradingsymbol: NIFTY24DEC2940500CE, symboltoken: 55616
    2236. exchange: NFO, tradingsymbol: NIFTY24DEC2940500PE, symboltoken: 55617
    2237. exchange: NFO, tradingsymbol: NIFTY24DEC2942000CE, symboltoken: 55618
    2238. exchange: NFO, tradingsymbol: NIFTY24DEC2942000PE, symboltoken: 55619
    2239. exchange: NFO, tradingsymbol: NIFTY24DEC2943500CE, symboltoken: 55620
    2240. exchange: NFO, tradingsymbol: NIFTY24DEC2943500PE, symboltoken: 55621
    2241. exchange: NFO, tradingsymbol: NIFTY24DEC2945000CE, symboltoken: 55622
    2242. exchange: NFO, tradingsymbol: NIFTY24DEC2945000PE, symboltoken: 55623
    2243. exchange: NFO, tradingsymbol: NIFTY24DEC294500CE, symboltoken: 55586
    2244. exchange: NFO, tradingsymbol: NIFTY24DEC294500PE, symboltoken: 55587
    2245. exchange: NFO, tradingsymbol: NIFTY24DEC2946500CE, symboltoken: 55624
    2246. exchange: NFO, tradingsymbol: NIFTY24DEC2946500PE, symboltoken: 55625
    2247. exchange: NFO, tradingsymbol: NIFTY24DEC2948000CE, symboltoken: 40248
    2248. exchange: NFO, tradingsymbol: NIFTY24DEC2948000PE, symboltoken: 40253
    2249. exchange: NFO, tradingsymbol: NIFTY24DEC296000CE, symboltoken: 55588
    2250. exchange: NFO, tradingsymbol: NIFTY24DEC296000PE, symboltoken: 55589
    2251. exchange: NFO, tradingsymbol: NIFTY24DEC297500CE, symboltoken: 55590
    2252. exchange: NFO, tradingsymbol: NIFTY24DEC297500PE, symboltoken: 55591
    2253. exchange: NFO, tradingsymbol: NIFTY24DEC299000CE, symboltoken: 39647
    2254. exchange: NFO, tradingsymbol: NIFTY24DEC299000PE, symboltoken: 39648
    2255. exchange: NFO, tradingsymbol: NIFTY24JUN3110500CE, symboltoken: 74630
    2256. exchange: NFO, tradingsymbol: NIFTY24JUN3110500PE, symboltoken: 74631
    2257. exchange: NFO, tradingsymbol: NIFTY24JUN3112000CE, symboltoken: 74632
    2258. exchange: NFO, tradingsymbol: NIFTY24JUN3112000PE, symboltoken: 74633
    2259. exchange: NFO, tradingsymbol: NIFTY24JUN3113500CE, symboltoken: 74634
    2260. exchange: NFO, tradingsymbol: NIFTY24JUN3113500PE, symboltoken: 74635
    2261. exchange: NFO, tradingsymbol: NIFTY24JUN3115000CE, symboltoken: 74636
    2262. exchange: NFO, tradingsymbol: NIFTY24JUN3115000PE, symboltoken: 74637
    2263. exchange: NFO, tradingsymbol: NIFTY24JUN311500CE, symboltoken: 74589
    2264. exchange: NFO, tradingsymbol: NIFTY24JUN311500PE, symboltoken: 74590
    2265. exchange: NFO, tradingsymbol: NIFTY24JUN3116500CE, symboltoken: 74638
    2266. exchange: NFO, tradingsymbol: NIFTY24JUN3116500PE, symboltoken: 74639
    2267. exchange: NFO, tradingsymbol: NIFTY24JUN3118000CE, symboltoken: 74641
    2268. exchange: NFO, tradingsymbol: NIFTY24JUN3118000PE, symboltoken: 74642
    2269. exchange: NFO, tradingsymbol: NIFTY24JUN3119500CE, symboltoken: 74643
    2270. exchange: NFO, tradingsymbol: NIFTY24JUN3119500PE, symboltoken: 74644
    2271. exchange: NFO, tradingsymbol: NIFTY24JUN3121000CE, symboltoken: 74645
    2272. exchange: NFO, tradingsymbol: NIFTY24JUN3121000PE, symboltoken: 74646
    2273. exchange: NFO, tradingsymbol: NIFTY24JUN3122500PE, symboltoken: 74648
    2274. exchange: NFO, tradingsymbol: NIFTY24JUN3124000CE, symboltoken: 74649
    2275. exchange: NFO, tradingsymbol: NIFTY24JUN3124000PE, symboltoken: 74650
    2276. exchange: NFO, tradingsymbol: NIFTY24JUN3125500CE, symboltoken: 74651
    2277. exchange: NFO, tradingsymbol: NIFTY24JUN3125500PE, symboltoken: 74652
    2278. exchange: NFO, tradingsymbol: NIFTY24JUN3127000CE, symboltoken: 74653
    2279. exchange: NFO, tradingsymbol: NIFTY24JUN3128500CE, symboltoken: 74655
    2280. exchange: NFO, tradingsymbol: NIFTY24JUN3128500PE, symboltoken: 74656
    2281. exchange: NFO, tradingsymbol: NIFTY24JUN3130000CE, symboltoken: 74657
    2282. exchange: NFO, tradingsymbol: NIFTY24JUN313000CE, symboltoken: 74620
    2283. exchange: NFO, tradingsymbol: NIFTY24JUN313000PE, symboltoken: 74621
    2284. exchange: NFO, tradingsymbol: NIFTY24JUN3131500CE, symboltoken: 74661
    2285. exchange: NFO, tradingsymbol: NIFTY24JUN3131500PE, symboltoken: 74664
    2286. exchange: NFO, tradingsymbol: NIFTY24JUN3133000CE, symboltoken: 74665
    2287. exchange: NFO, tradingsymbol: NIFTY24JUN3133000PE, symboltoken: 74666
    2288. exchange: NFO, tradingsymbol: NIFTY24JUN3134500CE, symboltoken: 74667
    2289. exchange: NFO, tradingsymbol: NIFTY24JUN3134500PE, symboltoken: 74668
    2290. exchange: NFO, tradingsymbol: NIFTY24JUN3136000CE, symboltoken: 74669
    2291. exchange: NFO, tradingsymbol: NIFTY24JUN3136000PE, symboltoken: 74672
    2292. exchange: NFO, tradingsymbol: NIFTY24JUN3137500CE, symboltoken: 74673
    2293. exchange: NFO, tradingsymbol: NIFTY24JUN3137500PE, symboltoken: 74675
    2294. exchange: NFO, tradingsymbol: NIFTY24JUN3139000CE, symboltoken: 74676
    2295. exchange: NFO, tradingsymbol: NIFTY24JUN3139000PE, symboltoken: 74677
    2296. exchange: NFO, tradingsymbol: NIFTY24JUN3140500CE, symboltoken: 74678
    2297. exchange: NFO, tradingsymbol: NIFTY24JUN3140500PE, symboltoken: 74680
    2298. exchange: NFO, tradingsymbol: NIFTY24JUN3142000CE, symboltoken: 74681
    2299. exchange: NFO, tradingsymbol: NIFTY24JUN3142000PE, symboltoken: 74683
    2300. exchange: NFO, tradingsymbol: NIFTY24JUN3143500CE, symboltoken: 74684
    2301. exchange: NFO, tradingsymbol: NIFTY24JUN3143500PE, symboltoken: 74685
    2302. exchange: NFO, tradingsymbol: NIFTY24JUN3145000CE, symboltoken: 74686
    2303. exchange: NFO, tradingsymbol: NIFTY24JUN3145000PE, symboltoken: 74687
    2304. exchange: NFO, tradingsymbol: NIFTY24JUN314500CE, symboltoken: 74622
    2305. exchange: NFO, tradingsymbol: NIFTY24JUN314500PE, symboltoken: 74623
